42,Zab
41,agammu
41,akītu
41,gipšu
41,karmu
41,pādû
41,šebû
40,karābu
40,kayyānu
40,māhiru
40,matīma
40,Mušku
40,nārtu
40,nāšû
40,šaplu
40,Tabalu
39,attunu
39,baṭlu
39,Gambulayu
39,hišihtu
39,kudurru
39,labīru
39,natbāku
39,pašāhu
39,paššuru
39,šadādu
39,šalhû
39,šangûtu
39,Šeruʾa_d
39,šunūti
39,tanittu
39,turminabandû
39,watmanu
38,appāru
38,bārtu
38,baʾūlātu
38,ebūru
38,gerru
38,Kiš
38,kitnušu
38,namrīru
38,Niʾ
38,zunnu
37,anāku
37,ardu
37,binûtu
37,daprānu
37,ellāmu-
37,igisû
37,mādiš
37,Meluhha
37,Puqudu
37,qabaltu
37,qīpu
37,rabîš
37,rupšu
37,šadālu
37,šaptu
37,Šarru-ukin
37,šēmû
37,Simanu
37,ṣumbu
37,ulū
36,āmeru
36,apsû
36,gimillu
36,hengallu
36,hūdu
36,mātu
36,mātu
36,mūṣû
36,nuhšu
36,parādu
36,rašādu
36,šī
36,Ṣurru
36,ṭuhdu
35,Aššur-bani-apli
35,Der
35,hasīsu
35,Mempi
35,mithāriš
35,naprušu
35,nūnu
35,parāku
35,parāru
35,parāsu
35,qilûtu
35,rebītu
35,šiāmu
35,tillu
35,urmahhu
35,Zamua
34,Adad-narari_II
34,aggiš
34,Amqarruna
34,eperu
34,Gargamiš
34,gašru
34,Isqaluna
34,kadrû
34,kimtu
34,magal
34,māmū
34,mātu
34,mišihtu
34,perʾu
34,rēštu
34,rēštû
34,šangû
34,sekretu
33,abūbāniš
33,arnu
33,Habhu-ša-betani
33,Hamatayu
33,Indabibi
33,ittu
33,karru
33,kidinnūtu
33,līpu
33,magāru
33,māru&&bārû
33,maṣṣartu
33,mūdû
33,nābalu
33,ruššû
33,Ša-imerišu
33,sanāqu
33,šikaru
33,Šušan
33,ṭuppu
33,ullû
33,zanānu
33,zaqāpu
32,apkallu
32,ašābu
32,ayyumma
32,Eanna
32,ēdiš
32,hepû
32,ihzu
32,Kute
32,lišānu
32,maṭû
32,Nabu-bel-šumati
32,nâhu
32,Nanaya_d
32,narāmu
32,Ningal_d
32,Patinayu
32,Rapiqu
32,salīmu
32,sapānu
32,šeššu
32,šeʾû
32,sikkatu
32,ṣulūlu
32,šurbû
32,tahtû
32,tanattu
32,tibûtu
32,wašbu
32,zīmu
31,ādiru
31,Anunnaki_d
31,Arwada
31,awīlūtu
31,burūmû
31,Habruru
31,Hilakku
31,igāru
31,illatu
31,kuštāru
31,Laqu
31,liptu
31,litbušu
31,mātu
31,Nirbu
31,rukūbu
31,šākinu
31,šāru
31,šēdu
31,ṣehēru
31,šiāmu
31,šiqlu
31,šitmuru
31,šuqultu
31,zaqāru
31,zāwiānu
30,Hazaqi-Yau
30,Iautaʾ
30,kutallu
30,Madaktu
30,marratu
30,maškanu
30,padānu
30,pašāṭu
30,paṭru
30,qīštu
30,riksu
30,Samerina
30,sāpinu
30,šawiru
30,šupêlu
30,šuttu
30,tarāku
30,warkānu
29,Asdudu
29,attā
29,Ayyaru
29,Bit-Imbi
29,eṭēru
29,Harhar
29,hasāsu
29,ikkibu
29,kāru
29,kunnu
29,lāpitu
29,muddišu
29,munakkiru
29,nēr
29,nēšu
29,niksu
29,Ruʾuʾa
29,šār
29,šuātunu
29,sūqu
29,Sutu
29,tašrihtu
29,tenēštu
29,Ullusunu
29,wēdu
29,zāninu
29,zaqru
28,adānu
28,ammiu
28,būlu
28,Dayenu
28,Hindaru
28,kaṣāru
28,Kašiyaru
28,kūdanu
28,mātu
28,mušarbû
28,nakālu
28,niphu
28,nišītu
28,nūru
28,paṭāru
28,šamāhu
28,ṣarāmu
28,šasû
