Bel_d,Sargon_II_RN,6
Belet-Arbail_d,Ashurbanipal_RN,4
Belet-Babili_d,Ashurbanipal_RN,1
Belet-Nineveh_d,Sargon_II_RN,1
Belet-ili_d,Sennacherib_RN,5
Belet-ili_d,Sargon_II_RN,5
Belet-ili_d,Esarhaddon_RN,1
Belet-parṣi_d,Šamši-Adad_V_RN,3
Belet-parṣi_d,Adad-nerari_III_RN,2
Beltiya_d,Esarhaddon_RN,2
Damkina_d,Sargon_II_RN,1
Ea-šarru_d,Ashurnasirpal_II_RN,1
Ea_d,Esarhaddon_RN,6
Ea_d,Sargon_II_RN,9
Ea_d,Ashurnasirpal_II_RN,5
Ea_d,Sennacherib_RN,8
Ea_d,Ashurbanipal_RN,6
Enlil_d,Aššur-etel-ilani_RN,1
Enlil_d,Adad-nerari_III_RN,4
Enlil_d,Aššur-dan_II_RN,3
Enlil_d,Esarhaddon_RN,15
Enlil_d,Ashurbanipal_RN,18
Enlil_d,Sin-šarru-iškun_RN,3
Enlil_d,Sargon_II_RN,13
Enlil_d,Ashurnasirpal_II_RN,7
Enlil_d,Shalmaneser_III_RN,8
Enlil_d,Tiglath-pileser_III_RN,2
Enlil_d,Sennacherib_RN,8
Enlil_d,Šamši-Adad_V_RN,2
Erra_d,Ashurbanipal_RN,6
Erra_d,Shalmaneser_III_RN,1
Erra_d,Sennacherib_RN,3
Esarhaddon_RN,Aššur_d,117
Esarhaddon_RN,Marduk_d,42
Esarhaddon_RN,Šamaš_d,54
Esarhaddon_RN,Nabu_d,35
Esarhaddon_RN,Atar-samayin_d,6
Esarhaddon_RN,Laṣ_d,5
Esarhaddon_RN,Sin_d,30
Esarhaddon_RN,Bel_d,23
Esarhaddon_RN,Nanaya_d,9
Esarhaddon_RN,Adad_d,16
Esarhaddon_RN,Nergal_d,14
Esarhaddon_RN,Nisaba_d,5
Esarhaddon_RN,Ištar-Uruk_d,4
Esarhaddon_RN,Ištar_Nineveh_d,9
Esarhaddon_RN,Ištar_d,11
Esarhaddon_RN,Enlil_d,15
Esarhaddon_RN,Zarpanitu_d,6
Esarhaddon_RN,Kulla_d,3
Esarhaddon_RN,Ea_d,3
Esarhaddon_RN,Ištar_Arbail_d,4
Esarhaddon_RN,Šarur_d,1
Esarhaddon_RN,Ningal_d,1
Esarhaddon_RN,Aya_d,1
Esarhaddon_RN,Ninurta_d,5
Esarhaddon_RN,Gula_d,1
Esarhaddon_RN,Anu_d,4
Esarhaddon_RN,Dagan_d,1
Esarhaddon_RN,Igigi_d,2
Esarhaddon_RN,Mullissu_d,2
Esarhaddon_RN,Šeruʾa_d,1
Esarhaddon_RN,Tašmetu_d,1
Girra_d,Adad-nerari_II_RN,4
Girra_d,Shalmaneser_III_RN,1
Girra_d,Ashurbanipal_RN,2
Gula_d,Adad-nerari_II_RN,3
Gula_d,Adad-nerari_III_RN,1
Gula_d,Ashurnasirpal_II_RN,3
Gula_d,Esarhaddon_RN,2
Gula_d,Ashurbanipal_RN,2
Haldi_d,Sargon_II_RN,11
Haya_d,Sennacherib_RN,3
Igigi_d,Sennacherib_RN,8
Igigi_d,Ashurbanipal_RN,1
Ištar-Aššuritu_d,Sin-šarru-iškun_RN,4
Ištar-Aššuritu_d,Ashurbanipal_RN,2
Ištar-Bit-Kidmuri_d,Sennacherib_RN,1
Ištar-Uruk_d,Esarhaddon_RN,4
Ištar-Uruk_d,Ashurbanipal_RN,3
Ištar_Arbail_d,Ashurbanipal_RN,63
Ištar_Arbail_d,Esarhaddon_RN,31
Ištar_Arbail_d,Sennacherib_RN,16
Ištar_Nineveh_d,Ashurbanipal_RN,51
Ištar_Nineveh_d,Esarhaddon_RN,30
Ištar_Nineveh_d,Ashurnasirpal_II_RN,16
Ištar_Nineveh_d,Sennacherib_RN,16
Ištar_Nineveh_d,Sargon_II_RN,3
Ištar_Nineveh_d,Tiglath-pileser_III_RN,1
Ištar_d,Ashurbanipal_RN,195
Ištar_d,Ashurnasirpal_II_RN,20
Ištar_d,Adad-nerari_III_RN,3
Ištar_d,Sargon_II_RN,11
Ištar_d,Sennacherib_RN,18
Ištar_d,Esarhaddon_RN,11
Ištar_d,Shalmaneser_III_RN,5
Ištar_d,Sin-šarru-iškun_RN,1
Ištar_d,Šamši-Adad_V_RN,1
Ištar_d,Adad-nerari_II_RN,1
Kakka_d,Sennacherib_RN,1
Kidmuru_d,Ashurnasirpal_II_RN,6
Kulla_d,Esarhaddon_RN,4
Kulla_d,Ashurbanipal_RN,2
Kulla_d,Sennacherib_RN,1
Kusibanda_d,Ashurbanipal_RN,6
